StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,"Prolific ID ","Consent ","Age ","Gender ",OMSI,Gen_1,Gen_2,Gen_3,Gen_4,Gen_5,Gen_6,Gen_7,Gen_8,Gen_9,Gen_10,Gen_11,Gen_12,Gen_13,Gen_14,Gen_15,Gen_16,Gen_17,Gen_18,Gen_19,Gen_20,Gen_21,Gen_22,Gen_23,Gen_24,Gen_25,Gen_26,Gen_27,Gen_28,Gen_29,Gen_30,Gen_31,Gen_32,Gen_33,Gen_34,Gen_35,Gen_36,Emotion,PROLIFIC_PID,Vignette,VigNro
2025-09-09 11:16:28,2025-09-09 11:19:20,IP Address,100,171,True,2025-09-09 11:19:20,R_8OHzk21pWjezYbJ,anonymous,EN,659c067de92634488b349626,Yes,19,Female,Serious amateur musician,Strongly agree (5),4,4,4,3,3,4,Strongly agree (5),Strongly agree (5),3,4,4,4,4,3,4,4,3,3,3,3,4,4,Strongly agree (5),3,4,4,4,3,4,3,3,Strongly agree (5),4,4,Strongly disagree       (1),"Moved, touched,Enchanted, in awe,Powerful, strong,Relaxed, peaceful",659c067de92634488b349626,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:16:55,2025-09-09 11:19:19,IP Address,100,144,True,2025-09-09 11:19:20,R_2cuUbYXOBcZm36N,anonymous,EN,66854df2e5fef4239ff63a7d,Yes,46,Male,Music-loving nonmusician,4,Strongly agree (5),3,3,4,4,4,4,4,4,4,4,2,4,4,3,4,4,2,2,2,3,3,4,4,3,3,4,3,2,3,3,4,2,3,Strongly disagree       (1),"Enchanted, in awe,Energetic, lively,Joyful, wanting to dance",66854df2e5fef4239ff63a7d,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:12:13,2025-09-09 11:19:24,IP Address,100,431,True,2025-09-09 11:19:25,R_8rZN2Yw3AB7ownG,anonymous,EN,601171f52ffe110619bc0d93,Yes,57,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),2,2,3,3,2,3,3,3,3,3,3,4,Strongly agree (5),Strongly agree (5),4,3,4,2,Strongly agree (5),3,4,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe,Powerful, strong,Relaxed, peaceful",601171f52ffe110619bc0d93,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:17:08,2025-09-09 11:19:26,IP Address,100,137,True,2025-09-09 11:19:26,R_8sX6oeJEUul4mDL,anonymous,EN,6266bb8a00f77695fea1ecb0,Yes,53,Male,Serious amateur musician,Strongly agree (5),Strongly agree (5),3,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Inspired, enthusiastic,Powerful, strong,Full of tenderness, warmhearted,Nostalgic, sentimental",6266bb8a00f77695fea1ecb0,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:14:53,2025-09-09 11:19:27,IP Address,100,273,True,2025-09-09 11:19:27,R_2JoGuN8Ri6jFukp,anonymous,EN,66640059232bcc6a15b24803,Yes,38,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),2,Strongly agree (5),3,3,3,Strongly agree (5),3,Strongly agree (5),4,2,3,Strongly agree (5),4,4,Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,3,3,3,3,3,Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe,Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Powerful, strong,Full of tenderness, warmhearted,Relaxed, peaceful",66640059232bcc6a15b24803,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:16:40,2025-09-09 11:19:27,IP Address,100,167,True,2025-09-09 11:19:28,R_8HqPDLgCnoX5GaR,anonymous,EN,63d7b30ddc8ceb61c74fe85b,Yes,41,Male,Music-loving nonmusician,4,3,4,2,Strongly disagree       (1),2,3,3,3,Strongly agree (5),Strongly agree (5),4,2,3,4,3,Strongly disagree       (1),4,Strongly disagree       (1),2,2,3,3,3,3,4,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,4,Strongly disagree       (1),2,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Powerful, strong",63d7b30ddc8ceb61c74fe85b,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:14:23,2025-09-09 11:19:28,IP Address,100,305,True,2025-09-09 11:19:28,R_2nBgGWhseYojCvt,anonymous,EN,559272f4fdf99b7e42e96932,Yes,54,Male,Amateur musician,Strongly agree (5),Strongly agree (5),3,Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,Strongly disagree       (1),2,2,2,2,2,Strongly agree (5),4,4,2,2,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),2,Strongly disagree       (1),Strongly agree (5),4,2,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Relaxed, peaceful",559272f4fdf99b7e42e96932,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:16:14,2025-09-09 11:19:28,IP Address,100,194,True,2025-09-09 11:19:29,R_8puoWUBnUEJXqws,anonymous,EN,5e3f04fdb721da159417a725,Yes,55,Female,Music-loving nonmusician,4,Strongly agree (5),Strongly agree (5),2,2,Strongly disagree       (1),3,3,3,2,4,3,2,3,4,4,4,4,3,3,3,Strongly agree (5),Strongly agree (5),4,3,3,2,4,Strongly agree (5),4,3,3,4,4,3,Strongly disagree       (1),"Inspired, enthusiastic,Joyful, wanting to dance",5e3f04fdb721da159417a725,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:17:14,2025-09-09 11:19:29,IP Address,100,134,True,2025-09-09 11:19:30,R_2teP04NNQ0X0dln,anonymous,EN,601c277aabe00c6bc759bf69,Yes,29,Male,Music-loving nonmusician,4,4,Strongly agree (5),3,2,3,3,4,3,4,3,3,3,3,3,4,4,4,3,3,4,4,4,4,3,4,4,3,3,3,4,4,4,4,3,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Nostalgic, sentimental",601c277aabe00c6bc759bf69,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:17:25,2025-09-09 11:19:32,IP Address,100,127,True,2025-09-09 11:19:33,R_2odrnDI7PVlKOo3,anonymous,EN,6294ce94ea81c4554b141010,Yes,34,Male,Music-loving nonmusician,Strongly agree (5),4,4,3,Strongly disagree       (1),3,4,4,Strongly agree (5),3,Strongly agree (5),3,4,4,4,Strongly agree (5),Strongly agree (5),4,3,3,2,4,4,Strongly agree (5),4,3,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,4,4,4,4,Strongly disagree       (1),"Moved, touched,Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Powerful, strong",6294ce94ea81c4554b141010,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:14:28,2025-09-09 11:19:33,IP Address,100,305,True,2025-09-09 11:19:33,R_8ypSD4deZ7vmiNL,anonymous,EN,653bc92a11da9d70e7ad81c3,Yes,41,Female,Music-loving nonmusician,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),4,Strongly agree (5),3,3,Strongly agree (5),3,Strongly agree (5),2,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),2,2,2,4,2,4,3,3,Strongly disagree       (1),"Powerful, strong,Relaxed, peaceful",653bc92a11da9d70e7ad81c3,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:17:21,2025-09-09 11:19:34,IP Address,100,132,True,2025-09-09 11:19:34,R_8jlK7VkbwE6jFAE,anonymous,EN,5e61f36dc7061b0c396928f2,Yes,43,Female,Music-loving nonmusician,3,4,3,4,3,4,Strongly agree (5),4,Strongly agree (5),3,3,3,3,3,3,4,4,3,4,4,4,Strongly agree (5),4,4,3,3,3,Strongly agree (5),4,Strongly agree (5),3,3,Strongly agree (5),4,4,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe,Relaxed, peaceful",5e61f36dc7061b0c396928f2,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:14:16,2025-09-09 11:19:37,IP Address,100,321,True,2025-09-09 11:19:38,R_2kOicNbo2grXc4h,anonymous,EN,66cfab152c56aa0472529001,Yes,45,Male,Music-loving nonmusician,4,Strongly agree (5),3,4,2,4,Strongly agree (5),4,Strongly agree (5),2,2,2,2,2,Strongly agree (5),2,Strongly disagree       (1),2,4,4,Strongly agree (5),4,4,4,3,4,2,3,3,4,4,3,4,4,4,Strongly disagree       (1),"Moved, touched,Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",66cfab152c56aa0472529001,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:16:11,2025-09-09 11:19:40,IP Address,100,208,True,2025-09-09 11:19:40,R_2K6DCYucRptauge,anonymous,EN,5eb4909c2f46f82f9280a49b,Yes,25,Male,Music-loving nonmusician,4,4,4,Strongly agree (5),4,4,Strongly agree (5),4,4,4,4,3,3,4,4,4,4,Strongly agree (5),4,3,Strongly agree (5),3,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,4,3,Strongly agree (5),3,Strongly agree (5),3,4,Strongly disagree       (1),"Moved, touched,Energetic, lively,Nostalgic, sentimental",5eb4909c2f46f82f9280a49b,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:17:35,2025-09-09 11:19:43,IP Address,100,128,True,2025-09-09 11:19:43,R_2PhBj4A3PcUM4s3,anonymous,EN,6121ef6ae0e3a6085e8fd707,Yes,41,Female,Nonmusician,2,4,2,3,4,2,4,4,3,3,2,3,3,3,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,3,4,Strongly agree (5),4,Strongly agree (5),2,2,4,3,2,3,4,4,Strongly agree (5),3,2,Strongly disagree       (1),"Enchanted, in awe,Nostalgic, sentimental",6121ef6ae0e3a6085e8fd707,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:12:58,2025-09-09 11:19:43,IP Address,100,405,True,2025-09-09 11:19:44,R_27rFNyfECITzPO8,anonymous,EN,6664c7aa5c1c7846d3618f74,Yes,27,Female,Semiprofessional musician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),"Filled with wonder, amazed,Moved, touched,Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Powerful, strong,Full of tenderness, warmhearted",6664c7aa5c1c7846d3618f74,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
2025-09-09 11:14:55,2025-09-09 11:19:44,IP Address,100,289,True,2025-09-09 11:19:44,R_2ixmDHD5Ts5s0tH,anonymous,EN,63eaae9ee1256094c6a221cc,Yes,64,Female,Music-loving nonmusician,4,4,4,Strongly agree (5),4,Strongly agree (5),4,4,Strongly agree (5),4,4,4,4,4,Strongly agree (5),Strongly disagree       (1),3,2,3,Strongly disagree       (1),3,Strongly agree (5),Strongly agree (5),4,4,4,Strongly agree (5),2,Strongly disagree       (1),2,2,4,4,3,2,Strongly disagree       (1),"Relaxed, peaceful,Melancholic, sad,Agitated, aggressive",63eaae9ee1256094c6a221cc,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:16:09,2025-09-09 11:19:45,IP Address,100,216,True,2025-09-09 11:19:45,R_2isLghS6ooY0lMF,anonymous,EN,5b673490e89b0d0001a885e7,Yes,59,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),4,2,2,2,4,4,4,4,4,Strongly agree (5),4,4,Strongly agree (5),4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,Strongly agree (5),Strongly agree (5),2,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance",5b673490e89b0d0001a885e7,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:14:31,2025-09-09 11:19:46,IP Address,100,315,True,2025-09-09 11:19:46,R_8Vaz90SDikqCb1f,anonymous,EN,5a03241a6e1ea9000124dead,Yes,48,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),4,4,3,3,Strongly agree (5),4,Strongly agree (5),3,4,3,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,3,3,3,4,4,Strongly agree (5),Strongly agree (5),3,4,4,Strongly disagree       (1),2,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Filled with wonder, amazed,Inspired, enthusiastic,Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",5a03241a6e1ea9000124dead,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:16:56,2025-09-09 11:19:46,IP Address,100,169,True,2025-09-09 11:19:46,R_8D5UOpfuz6wF3c7,anonymous,EN,63cd461c5f597e27b2a054fb,Yes,57,Female,Amateur musician,Strongly agree (5),4,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,3,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Enchanted, in awe,Full of tenderness, warmhearted,Relaxed, peaceful",63cd461c5f597e27b2a054fb,"While listening to a playlist, you come across a song that deeply resonates with what you are experiencing. It communicated something about yourself that you’ve struggled to explain to others.",9
2025-09-09 11:17:14,2025-09-09 11:19:48,IP Address,100,153,True,2025-09-09 11:19:48,R_2XmgJhRk6x6zAqd,anonymous,EN,6061ef11da123a1d9e55c6c8,Yes,42,Male,Nonmusician,4,4,4,2,Strongly disagree       (1),3,3,3,4,2,3,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,4,2,2,Strongly disagree       (1),3,2,3,2,2,Strongly disagree       (1),"Inspired, enthusiastic,Nostalgic, sentimental",6061ef11da123a1d9e55c6c8,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:16:24,2025-09-09 11:19:48,IP Address,100,204,True,2025-09-09 11:19:48,R_8Cmr5J7EiNiMIt6,anonymous,EN,60aff9a6354c706f21c27da1,Yes,40,Female,Nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Moved, touched,Inspired, enthusiastic,Full of tenderness, warmhearted,Nostalgic, sentimental",60aff9a6354c706f21c27da1,"While with your friends at a cafe, a particular song comes on. You instantly recognise the music from your past, leading to an exchange of stories about your experiences together.",6
2025-09-09 11:14:54,2025-09-09 11:19:48,IP Address,100,294,True,2025-09-09 11:19:49,R_2IQL17eUaWjsoA3,anonymous,EN,5ba3be96258e340001cebb06,Yes,64,Male,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),4,2,4,Strongly agree (5),4,4,Strongly agree (5),4,4,4,4,3,Strongly agree (5),4,2,3,4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,4,4,Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Inspired, enthusiastic,Relaxed, peaceful",5ba3be96258e340001cebb06,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:13:01,2025-09-09 11:19:49,IP Address,100,407,True,2025-09-09 11:19:49,R_2cUMCac7y8IxWrL,anonymous,EN,672c33aafed3be2f2a6ccfa0,Yes,40,Male,Music-loving nonmusician,Strongly agree (5),2,Strongly disagree       (1),Strongly agree (5),Strongly agree (5),3,3,2,3,3,Strongly disagree       (1),Strongly disagree       (1),Strongly agree (5),Strongly agree (5),Strongly agree (5),2,4,Strongly disagree       (1),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Moved, touched,Nostalgic, sentimental",672c33aafed3be2f2a6ccfa0,"As you travel alone for an extended period, you put on your partner’s favourite music. The music makes you feel as if they are there with you.",7
2025-09-09 11:17:00,2025-09-09 11:19:49,IP Address,100,169,True,2025-09-09 11:19:50,R_2NwY2R8QCKDb1vP,anonymous,EN,5755c957eb80c4000741a9ce,Yes,42,Male,Music-loving nonmusician,4,4,3,3,3,3,Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,4,3,2,2,Strongly disagree       (1),3,Strongly disagree       (1),Strongly disagree       (1),Strongly agree (5),Strongly agree (5),Strongly agree (5),2,2,3,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),3,3,4,4,Strongly disagree       (1),Strongly disagree       (1),"Energetic, lively,Tense, uneasy",5755c957eb80c4000741a9ce,It was pointed out that you missed an important detail in your work which you now have to redo. You put on a music playlist to drown out self-criticism as you fix the mistake.,2
2025-09-09 11:17:04,2025-09-09 11:19:50,IP Address,100,166,True,2025-09-09 11:19:51,R_2JgIpRpPPOO8oX7,anonymous,EN,62ff3d3ee03b44e79bb2d479,Yes,34,Male,Nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,2,3,3,4,3,3,4,2,2,2,4,4,4,4,Strongly agree (5),Strongly agree (5),3,Strongly agree (5),4,4,2,3,2,3,3,4,4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Filled with wonder, amazed,Enchanted, in awe,Inspired, enthusiastic,Powerful, strong",62ff3d3ee03b44e79bb2d479,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:17:00,2025-09-09 11:19:51,IP Address,100,170,True,2025-09-09 11:19:51,R_8TCeeVyaTzbYdd7,anonymous,EN,6779b59fcee735f80b55aa62,Yes,29,Male,Amateur musician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Powerful, strong,Nostalgic, sentimental",6779b59fcee735f80b55aa62,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:16:02,2025-09-09 11:19:52,IP Address,100,230,True,2025-09-09 11:19:52,R_8c1udSZTtX2mK09,anonymous,EN,60f20aac9a3cd813c94175b4,Yes,43,Female,Nonmusician,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),3,3,4,4,3,Strongly agree (5),2,2,2,Strongly agree (5),Strongly agree (5),3,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),3,3,3,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Filled with wonder, amazed,Moved, touched,Inspired, enthusiastic,Powerful, strong,Full of tenderness, warmhearted,Relaxed, peaceful,Nostalgic, sentimental",60f20aac9a3cd813c94175b4,"As you sit outside on your lunch break, you hear amazing music drifting in from a nearby building. While admiring the graceful nature of the music itself, you notice how it intensifies your lunch break into a unique and lasting experience.",12
2025-09-09 11:16:30,2025-09-09 11:19:55,IP Address,100,204,True,2025-09-09 11:19:55,R_8OS1WcaivLeQDV7,anonymous,EN,5e204990b062543612e9a254,Yes,27,Female,Music-loving nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,3,4,Strongly agree (5),2,2,3,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,3,3,3,3,3,4,3,3,Strongly disagree       (1),"Relaxed, peaceful,Melancholic, sad,Nostalgic, sentimental",5e204990b062543612e9a254,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:16:08,2025-09-09 11:19:58,IP Address,100,230,True,2025-09-09 11:19:58,R_8im7YPkoP57xF3E,anonymous,EN,6734acb87201d0735d63632c,Yes,25,Male,Nonmusician,Strongly agree (5),Strongly agree (5),Strongly agree (5),2,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,Strongly disagree       (1),"Moved, touched,Enchanted, in awe,Inspired, enthusiastic,Energetic, lively,Joyful, wanting to dance,Powerful, strong",6734acb87201d0735d63632c,"Halfway through a concert, you realise you have been fully absorbed in the power and meaning of the music. It feels as if the music has taken you into a transcendent experience, which is exactly what you hoped for before the concert.",10
2025-09-09 11:16:40,2025-09-09 11:19:59,IP Address,100,198,True,2025-09-09 11:19:59,R_2ZhLoTG1fH2dRBL,anonymous,EN,637e3297cb88d8b2f69b9c7f,Yes,34,Female,Music-loving nonmusician,4,4,Strongly agree (5),4,4,4,4,4,4,Strongly agree (5),4,Strongly agree (5),4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,2,2,4,4,4,3,3,3,Strongly disagree       (1),"Inspired, enthusiastic,Energetic, lively,Powerful, strong",637e3297cb88d8b2f69b9c7f,In order to get ready to exercise you decide to put on music which gives you the right frame of mind.,4
2025-09-09 11:17:35,2025-09-09 11:20:03,IP Address,100,148,True,2025-09-09 11:20:03,R_2tn4pjPEq4tnRQd,anonymous,EN,5dcb2bb4ae3b3b814b5fe27d,Yes,35,Prefer not to say,Music-loving nonmusician,4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,Strongly agree (5),3,4,Strongly disagree       (1),"Filled with wonder, amazed,Energetic, lively,Full of tenderness, warmhearted",5dcb2bb4ae3b3b814b5fe27d,"While out for a walk, you hear a busker playing incredible sounding music you have never discovered before. You are not sure what is attracting your interest to the music but you allow yourself to be taken in by the music and its new emotional direction.",11
2025-09-09 11:17:30,2025-09-09 11:20:09,IP Address,100,158,True,2025-09-09 11:20:09,R_21zvRsEUhqJ5xCy,anonymous,EN,6658b5c4eacd7bcadeef868c,Yes,42,Female,Music-loving nonmusician,3,3,2,Strongly agree (5),Strongly agree (5),Strongly agree (5),4,4,4,3,2,4,4,4,4,2,2,3,Strongly agree (5),4,4,Strongly agree (5),Strongly agree (5),Strongly agree (5),Strongly agree (5),4,Strongly agree (5),3,3,3,3,3,Strongly agree (5),3,2,Strongly disagree       (1),"Tense, uneasy,Melancholic, sad,Agitated, aggressive",6658b5c4eacd7bcadeef868c,"You have just been told that you didn’t get the job you applied for. To handle the news, you turn to music to provide a sense of support as you manage your thoughts.",8
2025-09-09 11:15:03,2025-09-09 11:20:10,IP Address,100,307,True,2025-09-09 11:20:10,R_2oFG1SED2l8hMW3,anonymous,EN,5a6b844fe6cc4a0001b6a656,Yes,41,Female,Music-loving nonmusician,4,4,4,Strongly disagree       (1),Strongly disagree       (1),Strongly disagree       (1),4,4,4,4,3,2,2,2,2,4,4,3,2,2,Strongly disagree       (1),2,2,3,3,4,2,3,3,3,3,3,4,4,4,Strongly disagree       (1),"Joyful, wanting to dance,Relaxed, peaceful",5a6b844fe6cc4a0001b6a656,You are attending a celebration where music is the heart of the party. You are able to join in the fun which is aided by the music throughout the event.,1
